,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household
11026,-117.83,33.8,30.0,5.8622,221000.0,0,0,0,6.456164383561644
6021,-117.76,34.06,30.0,2.227,91900.0,1,0,0,3.7037037037037037
17594,-121.91,37.3,31.0,3.625,265000.0,0,0,0,5.757009345794392
2924,-119.01,35.37,38.0,1.8801,57800.0,1,0,0,4.6502732240437155
9305,-122.55,38.0,18.0,3.9265,301100.0,0,1,0,4.31994459833795
3868,-118.45,34.16,33.0,4.475,314800.0,0,0,0,5.170731707317073
3212,-119.65,36.34,46.0,1.8529,67200.0,1,0,0,5.356037151702786
14071,-117.12,32.76,26.0,2.4821,123600.0,0,0,1,4.125
14616,-117.17,32.8,20.0,3.4706,157600.0,0,0,1,5.274253731343284
15580,-116.86,33.02,17.0,4.6518,170200.0,0,0,0,5.811594202898551
1442,-122.0,37.99,28.0,5.4607,192300.0,1,0,0,6.122913505311077
16165,-122.5,37.77,52.0,3.5833,322900.0,0,1,0,5.15819209039548
5643,-118.31,33.74,22.0,4.3472,351200.0,0,0,1,5.392513368983957
33,-122.27,37.83,49.0,1.375,104900.0,0,1,0,5.0303951367781155
5927,-117.8,34.1,17.0,3.5603,174600.0,1,0,0,4.758079409048938
18597,-122.08,37.08,35.0,4.425,204800.0,0,0,1,5.563176895306859
5696,-118.26,34.24,35.0,6.1873,312100.0,0,0,0,5.348432055749129
12055,-117.57,33.88,39.0,2.3036,110600.0,1,0,0,3.793296089385475
8350,-118.32,33.96,47.0,5.5176,191000.0,0,0,0,5.2644927536231885
5525,-118.37,33.97,32.0,3.3889,285700.0,0,0,0,4.338730569948186
10490,-117.67,33.49,10.0,8.163,250000.0,0,0,0,6.0
16031,-122.45,37.72,46.0,4.7143,219300.0,0,1,0,5.882845188284519
12143,-117.21,33.82,2.0,3.9052,122100.0,1,0,0,6.237741456166419
18680,-121.91,36.85,22.0,3.1563,300000.0,0,0,1,8.420689655172414
4970,-118.28,34.01,52.0,1.2175,131300.0,0,0,0,2.890909090909091
4740,-118.38,34.05,35.0,3.0956,500001.0,0,0,0,4.485969387755102
9659,-121.16,41.78,42.0,2.1434,44000.0,1,0,0,6.631818181818182
15379,-117.25,33.36,6.0,2.3214,247000.0,0,0,0,4.0710382513661205
10225,-117.89,33.87,32.0,3.3594,202100.0,0,0,0,4.969298245614035
3108,-117.68,35.61,9.0,3.5988,84500.0,1,0,0,5.715633423180593
19660,-120.85,37.51,15.0,1.5531,93100.0,1,0,0,4.02491103202847
12336,-116.63,33.89,22.0,1.5227,71000.0,1,0,0,5.746268656716418
8335,-118.31,33.94,40.0,2.2448,175000.0,0,0,0,5.005221932114883
15661,-122.42,37.78,27.0,0.8543,500001.0,0,1,0,2.297872340425532
13961,-116.88,34.24,13.0,4.6394,226500.0,1,0,0,18.977064220183486
10522,-117.7,33.54,4.0,7.9338,354700.0,0,0,0,7.9296
2181,-119.92,36.77,18.0,3.6204,119800.0,1,0,0,6.182608695652174
1842,-122.29,37.91,40.0,5.5357,273700.0,0,1,0,6.150442477876106
341,-122.17,37.75,38.0,1.6196,85100.0,0,1,0,3.83011583011583
3057,-119.33,35.59,20.0,1.7868,54100.0,1,0,0,4.563609467455621
16268,-121.24,37.96,29.0,1.9187,57700.0,1,0,0,3.936936936936937
8112,-118.2,33.79,47.0,3.0135,192700.0,0,0,1,4.206270627062707
17296,-119.53,34.41,8.0,3.9659,297400.0,0,0,0,4.360613810741688
19774,-122.23,39.95,21.0,2.207,86400.0,1,0,0,5.781163434903047
7378,-118.24,33.97,43.0,2.0819,111800.0,0,0,0,4.099697885196375
17272,-119.71,34.41,18.0,3.6823,255000.0,0,0,1,4.003267973856209
6813,-118.07,34.1,28.0,3.2361,187500.0,0,0,0,3.654054054054054
12056,-117.58,33.87,42.0,1.6875,113500.0,1,0,0,4.322033898305085
9429,-122.68,38.07,26.0,5.6305,430000.0,0,0,1,6.980676328502415
6655,-118.13,34.16,33.0,2.4817,169500.0,0,0,0,3.8757225433526012
14863,-117.08,32.65,28.0,2.3562,123800.0,0,0,1,4.174545454545455
19521,-120.99,37.64,50.0,1.8162,70000.0,1,0,0,3.5025641025641026
16703,-120.61,35.06,13.0,4.6167,273100.0,0,0,0,6.221052631578948
11012,-117.83,33.77,22.0,4.1151,203200.0,0,0,0,5.297491039426523
2535,-122.1,39.47,43.0,2.4917,77100.0,1,0,0,6.700507614213198
13258,-117.69,34.1,17.0,2.6074,137500.0,1,0,0,4.43801652892562
15753,-122.45,37.77,52.0,4.1417,500000.0,0,1,0,4.864406779661017
5462,-118.47,33.99,41.0,2.5938,285000.0,0,0,0,4.2444444444444445
2908,-119.04,35.37,44.0,2.875,82700.0,1,0,0,5.3933333333333335
18280,-122.07,37.34,30.0,10.1007,500001.0,0,0,0,7.843220338983051
14665,-117.12,32.8,31.0,3.8125,166300.0,0,0,1,5.005797101449275
15699,-122.46,37.79,52.0,5.2909,500001.0,0,1,0,6.051724137931035
5300,-118.45,34.07,19.0,1.5830000000000002,350000.0,0,0,0,3.1481481481481484
10483,-117.68,33.59,8.0,14.9009,500001.0,0,0,0,9.860169491525424
4955,-118.31,34.01,48.0,2.5263,121000.0,0,0,0,5.108433734939759
18855,-122.34,41.21,26.0,2.0375,57500.0,1,0,0,7.12
7373,-118.23,33.96,44.0,3.0143,148200.0,0,0,0,3.7838479809976246
18191,-122.01,37.37,25.0,7.2165,360900.0,0,0,0,5.674358974358975
16361,-121.3,38.01,29.0,3.2788,100000.0,1,0,0,5.2620689655172415
7272,-118.23,33.98,30.0,1.9929,150600.0,0,0,0,2.682722513089005
15673,-122.44,37.8,52.0,5.2539,500001.0,0,1,0,4.965337954939342
5472,-118.45,33.99,52.0,4.1861,363200.0,0,0,0,4.1735537190082646
13709,-117.21,34.11,26.0,3.4103,90900.0,1,0,0,6.252669039145908
466,-122.28,37.87,52.0,3.5625,191700.0,0,1,0,5.348082595870206
15687,-122.43,37.79,52.0,3.8068,500001.0,0,1,0,4.184272300469484
18763,-122.32,40.71,18.0,2.4036,105400.0,1,0,0,4.912969283276451
13833,-117.25,34.53,13.0,4.1333,158200.0,1,0,0,6.383606557377049
2531,-122.2,39.51,37.0,2.8333,69700.0,1,0,0,5.561320754716981
19169,-122.7,38.39,16.0,2.0915,168100.0,0,0,0,4.523897058823529
2273,-119.8,36.79,45.0,5.187,153800.0,1,0,0,7.149732620320855
3282,-122.79,39.09,20.0,1.625,66800.0,1,0,0,5.43202416918429
12181,-117.27,33.77,16.0,2.0878,101300.0,0,0,0,5.277064220183486
17439,-120.45,34.63,32.0,4.5486,172400.0,0,0,1,5.525525525525525
12600,-121.48,38.54,41.0,2.1975,73500.0,1,0,0,5.373801916932908
4530,-118.22,34.04,43.0,1.5163,115000.0,0,0,0,3.314002828854314
17521,-121.92,37.33,52.0,5.2831,299500.0,0,0,0,5.4909560723514215
10542,-117.71,33.47,17.0,5.5507,345700.0,0,0,0,6.5390243902439025
19269,-122.73,38.43,15.0,3.7132,167600.0,0,0,0,5.1907790143084265
9392,-122.54,37.91,48.0,5.6302,489000.0,0,1,0,5.79009900990099
11267,-117.97,33.8,35.0,5.4631,225600.0,0,0,0,6.589403973509934
11037,-117.81,33.82,20.0,12.2092,500001.0,0,0,0,8.836990595611285
11534,-118.08,33.76,26.0,1.2813,46700.0,0,0,0,3.182108626198083
2782,-114.66,32.74,17.0,1.2049,44000.0,1,0,0,4.3375
20006,-119.08,36.13,21.0,3.1528,113700.0,1,0,0,6.104838709677419
10159,-117.95,33.9,15.0,6.8429,372600.0,0,0,0,6.13855421686747
12565,-121.44,38.54,44.0,2.5694,92400.0,1,0,0,5.10934393638171
279,-122.18,37.81,37.0,5.4446,336700.0,0,1,0,6.176691729323308
6793,-118.14,34.09,28.0,2.7483,218800.0,0,0,0,4.106508875739645
19594,-120.86,37.6,25.0,4.5625,133600.0,1,0,0,5.5046728971962615
18641,-121.99,36.99,16.0,3.6364,207000.0,0,0,1,4.535612535612535
14432,-117.23,32.8,21.0,3.225,229400.0,0,0,1,4.514869888475836
11437,-117.96,33.65,21.0,7.8453,343300.0,0,0,0,6.527331189710611
19717,-121.67,39.26,29.0,1.6315,58000.0,1,0,0,4.426491994177583
15151,-117.05,33.01,19.0,4.625,211100.0,0,0,0,6.155709342560554
20219,-119.26,34.28,41.0,4.8977,358200.0,0,0,1,5.957792207792208
10224,-117.89,33.87,25.0,3.0893,188200.0,0,0,0,3.83547557840617
17634,-121.93,37.27,28.0,4.1033,281000.0,0,0,0,4.702331961591221
6807,-118.1,34.09,44.0,4.2833,258000.0,0,0,0,5.079913606911447
12157,-117.07,33.67,11.0,2.375,145800.0,1,0,0,4.942105263157894
10268,-117.88,33.87,21.0,3.2083,145300.0,0,0,0,4.1502732240437155
3526,-118.51,34.27,36.0,4.1042,252100.0,0,0,0,5.4319809069212415
3943,-118.61,34.21,34.0,5.6407,251500.0,0,0,0,6.065972222222222
16016,-122.46,37.73,52.0,8.0069,426800.0,0,1,0,7.224032586558045
2652,-124.03,40.45,34.0,2.6094,71300.0,0,0,0,6.367088607594937
6323,-117.98,33.98,27.0,6.2217,333500.0,0,0,0,6.831831831831832
3129,-117.95,35.13,4.0,4.25,104400.0,1,0,0,6.232227488151659
757,-122.07,37.66,28.0,2.6719,161200.0,0,1,0,3.8841567291311754
16209,-121.3,37.94,52.0,2.375,67500.0,1,0,0,4.8
15823,-122.42,37.75,52.0,2.2328,250000.0,0,1,0,3.665148063781321
15048,-116.95,32.77,25.0,6.3191,303400.0,0,0,0,7.990338164251208
2922,-119.02,35.36,47.0,2.5062,73700.0,1,0,0,5.177777777777778
20464,-118.75,34.28,27.0,4.6908,186600.0,0,0,0,5.6061776061776065
2881,-118.99,35.38,26.0,1.4024,51000.0,1,0,0,4.332236842105263
10936,-117.9,33.74,24.0,3.0833,151700.0,0,0,0,2.8472222222222223
6830,-118.11,34.07,46.0,5.2719,244400.0,0,0,0,5.4066985645933014
5125,-118.27,33.98,30.0,1.625,101500.0,0,0,0,3.674766355140187
8959,-118.39,34.01,35.0,3.9688,355100.0,0,0,0,4.981981981981982
11215,-117.93,33.81,18.0,4.8981,166300.0,0,0,0,5.845470692717584
10148,-117.92,33.91,27.0,9.5561,411800.0,0,0,0,8.094936708860759
6089,-117.86,34.1,29.0,5.0832,196900.0,0,0,0,6.045918367346939
10072,-120.17,39.33,10.0,0.9283,116300.0,1,0,0,6.463157894736842
20590,-121.59,39.14,41.0,1.6840000000000002,71300.0,1,0,0,4.2266288951841355
17807,-121.88,37.39,13.0,7.105,273900.0,0,0,0,5.942959001782532
16145,-122.47,37.78,52.0,3.1989,446900.0,0,1,0,4.295049504950495
13186,-117.69,34.09,28.0,2.725,140200.0,1,0,0,5.484732824427481
575,-122.28,37.75,20.0,3.1972,100000.0,0,1,0,3.5460122699386503
12397,-116.3,33.68,10.0,2.8882,137500.0,1,0,0,7.8519736842105265
20329,-119.02,34.26,40.0,3.7974,228700.0,0,0,0,6.016064257028113
11294,-117.92,33.79,35.0,4.5739,190500.0,0,0,0,6.01010101010101
6756,-118.11,34.11,50.0,6.7099,352200.0,0,0,0,7.503521126760563
7248,-118.11,34.01,22.0,2.2042,162500.0,0,0,0,3.554517133956386
17362,-120.41,34.87,15.0,4.9028,193600.0,0,0,0,6.391666666666667
13964,-116.86,34.24,19.0,3.1324,132000.0,1,0,0,29.248648648648647
11007,-117.78,33.76,25.0,11.4537,500001.0,0,0,0,8.89763779527559
19216,-122.68,38.48,15.0,5.3409,244600.0,0,0,0,6.081081081081081
11159,-118.01,33.82,31.0,4.0625,225900.0,0,0,0,5.50561797752809
205,-122.23,37.79,48.0,2.0375,122500.0,0,1,0,4.944606413994169
3904,-118.51,34.19,38.0,4.2865,221100.0,0,0,0,5.757255936675461
14016,-117.16,32.75,23.0,2.9705,245500.0,0,0,1,4.615671641791045
20593,-121.58,39.16,36.0,3.3611,79800.0,1,0,0,5.911764705882353
9797,-121.92,36.57,42.0,4.1739999999999995,394400.0,0,0,1,6.595317725752508
10429,-117.65,33.42,25.0,3.3967,249400.0,0,0,1,6.176136363636363
10850,-117.91,33.66,21.0,3.225,193800.0,0,0,0,3.935483870967742
15322,-117.35,33.2,32.0,3.9875,142900.0,0,0,1,5.392241379310345
8220,-118.21,33.79,44.0,2.1964,150000.0,0,0,1,4.033333333333333
14033,-117.14,32.75,35.0,2.6818,159400.0,0,0,1,4.38801261829653
18161,-122.05,37.36,29.0,7.5337,406800.0,0,0,0,6.233812949640288
8026,-118.11,33.83,36.0,4.2703,220900.0,0,0,0,5.966555183946488
133,-122.21,37.83,34.0,6.8976,333300.0,0,1,0,6.6122715404699735
9181,-118.55,34.37,21.0,6.776,278100.0,0,0,0,6.753371868978806
16416,-121.28,37.9,28.0,0.9614,55700.0,1,0,0,5.3
731,-122.13,37.68,44.0,4.1974,179300.0,0,1,0,5.3541147132169575
12019,-117.51,33.95,12.0,4.9984,169100.0,1,0,0,6.18805765271105
7176,-118.18,34.05,38.0,2.8295,126500.0,0,0,0,4.506887052341598
7129,-118.1,34.02,33.0,4.9107,279900.0,0,0,0,6.568965517241379
15061,-116.95,32.79,19.0,2.0326,123200.0,0,0,0,3.9211703958691912
2692,-115.32,32.82,34.0,3.6528,100000.0,1,0,0,6.640449438202247
11263,-117.99,33.79,35.0,3.9566,167800.0,0,0,0,5.068281938325991
16368,-121.31,38.01,22.0,2.8348,101600.0,1,0,0,4.111545988258317
17179,-122.44,37.52,16.0,5.9919,345100.0,0,0,1,6.164634146341464
18187,-122.02,37.38,43.0,4.0911,224600.0,0,0,0,3.7867867867867866
508,-122.3,37.84,14.0,4.0018,143800.0,0,1,0,3.5860555826426133
8965,-118.39,34.0,35.0,4.056,339100.0,0,0,0,4.246376811594203
3177,-119.93,36.32,25.0,2.0285,106300.0,1,0,0,5.2930379746835445
9245,-120.05,36.97,20.0,1.8444,47100.0,1,0,0,5.059850374064838
10457,-117.65,33.48,10.0,5.4188,402200.0,0,0,0,6.266187050359712
19861,-119.3,36.34,27.0,1.4432,48100.0,1,0,0,4.902912621359223
15231,-117.18,33.02,15.0,13.6623,500001.0,0,0,1,8.329411764705883
7788,-118.06,33.89,26.0,5.1104,220500.0,0,0,0,5.5300668151447665
19158,-122.7,38.35,16.0,5.0366,257800.0,0,0,0,6.741116751269035
14276,-117.13,32.7,38.0,1.4632,80200.0,0,0,1,4.0476190476190474
12983,-121.3,38.68,19.0,5.2817,140600.0,1,0,0,5.848017621145375
19106,-122.63,38.26,7.0,4.6069,202300.0,0,0,0,5.609195402298851
6818,-118.08,34.08,43.0,2.9688,211400.0,0,0,0,4.44559585492228
20469,-118.73,34.27,23.0,4.556,205300.0,0,0,0,6.115591397849462
14646,-117.19,32.77,16.0,4.1368,151000.0,0,0,1,4.87779433681073
2526,-122.19,39.53,34.0,2.165,58700.0,1,0,0,5.304950495049505
1938,-120.98,38.68,5.0,3.2964,176900.0,1,0,0,5.344444444444444
16440,-121.3,38.14,17.0,3.2123,120700.0,1,0,0,4.946403385049365
10487,-117.68,33.49,17.0,4.245,214500.0,0,0,0,5.797402597402598
2791,-118.39,37.37,25.0,1.8325,105800.0,1,0,0,4.279220779220779
1099,-121.9,39.59,20.0,3.0625,93800.0,1,0,0,5.86
2581,-124.08,40.86,18.0,1.1157,150000.0,0,0,1,2.5637450199203187
14433,-117.23,32.8,31.0,2.6403,216100.0,0,0,1,3.7816711590296497
10039,-121.03,39.21,28.0,3.2337,123100.0,1,0,0,5.415238095238095
2449,-119.54,36.52,16.0,4.2045,120900.0,1,0,0,7.266129032258065
7205,-118.19,34.02,34.0,1.8875,136700.0,0,0,0,4.247126436781609
17434,-120.46,34.63,48.0,2.9271,146600.0,0,0,1,5.046594982078853
19048,-121.83,38.45,32.0,3.2672,107500.0,1,0,0,5.204379562043796
3076,-119.23,35.74,16.0,2.033,68400.0,1,0,0,3.705211726384365
16001,-122.45,37.75,36.0,6.0274,349000.0,0,1,0,6.2075471698113205
12057,-117.59,33.88,7.0,2.4387,117000.0,1,0,0,4.088939566704675
3080,-118.93,35.44,13.0,6.1563,204200.0,1,0,0,6.3392070484581495
19036,-122.0,38.37,18.0,3.625,125000.0,1,0,0,6.469135802469136
13755,-117.16,34.06,33.0,2.8125,117200.0,1,0,0,5.099514563106796
3584,-118.51,34.23,27.0,4.7926,454400.0,0,0,0,5.3882352941176475
1613,-122.1,37.88,35.0,7.2315,367100.0,0,1,0,7.158607350096712
4954,-118.31,34.02,46.0,1.6851,108800.0,0,0,0,4.948660714285714
8223,-118.19,33.78,21.0,1.3274,218800.0,0,0,1,2.828689370485036
6183,-117.91,34.09,20.0,3.0441,185400.0,0,0,0,4.4932502596054
1181,-121.55,39.48,41.0,2.2045,41800.0,1,0,0,5.122222222222222
16713,-120.69,35.52,26.0,2.925,181400.0,0,0,0,5.283524904214559
9780,-121.13,36.21,34.0,3.4821,113700.0,0,0,0,4.577696526508227
16199,-121.27,37.95,43.0,1.7212,59000.0,1,0,0,3.8680555555555554
8852,-118.42,34.08,48.0,15.0001,500001.0,0,0,0,9.72983870967742
17685,-121.83,37.3,16.0,3.1964,185800.0,0,0,0,4.312594840667678
4280,-118.32,34.09,32.0,2.0341,250000.0,0,0,0,3.0432432432432432
1144,-121.41,39.72,17.0,2.3895,87500.0,1,0,0,5.173202614379085
20011,-119.12,36.05,27.0,2.1477,53900.0,1,0,0,4.968454258675079
19455,-120.95,37.66,16.0,5.1473,188400.0,1,0,0,6.663690476190476
15254,-117.27,33.02,13.0,4.7179,376700.0,0,0,1,5.020175438596492
14119,-117.09,32.75,30.0,1.6034,84400.0,0,0,1,3.8519269776876266
1155,-121.44,39.5,26.0,3.0446,90800.0,1,0,0,5.657534246575342
3237,-119.56,36.1,29.0,1.5313,43800.0,1,0,0,5.808219178082192
6317,-117.97,34.01,33.0,3.7459,152900.0,0,0,0,5.198821796759941
956,-121.92,37.69,13.0,7.316,285400.0,0,0,0,6.694096601073345
59,-122.29,37.82,2.0,2.5625,60000.0,0,1,0,2.7719298245614037
13623,-117.27,34.12,52.0,0.8658,87500.0,1,0,0,3.7265625
238,-122.21,37.79,45.0,2.4167,139400.0,0,1,0,4.462025316455696
10713,-117.84,33.66,5.0,4.5833,230400.0,0,0,0,3.888888888888889
19117,-122.64,38.23,52.0,3.3011,252300.0,0,0,0,4.616702355460386
20189,-119.17,34.27,18.0,4.0905,236500.0,0,0,1,5.401213755900202
7739,-118.15,33.94,36.0,4.2594,242400.0,0,0,0,5.366391184573002
18228,-122.09,37.41,18.0,3.575,274000.0,0,1,0,3.5566265060240965
16656,-120.66,35.27,33.0,1.6875,174200.0,0,0,1,3.6095444685466376
3752,-118.38,34.17,33.0,2.8208,238500.0,0,0,0,4.051020408163265
15849,-122.44,37.74,52.0,4.8382,294900.0,0,1,0,5.2639593908629445
13089,-121.35,38.55,22.0,5.0427,126900.0,1,0,0,6.405405405405405
17079,-122.19,37.48,45.0,4.2708,267000.0,0,1,0,5.121387283236994
1916,-121.04,38.81,11.0,3.93,163400.0,1,0,0,6.474264705882353
4571,-118.27,34.07,34.0,2.3438,152100.0,0,0,0,2.45625
4901,-118.25,34.01,43.0,1.3287,107200.0,0,0,0,4.036723163841808
2463,-119.87,36.54,34.0,2.4044,72500.0,1,0,0,5.092936802973978
6150,-117.96,34.09,30.0,3.4427,160800.0,1,0,0,4.68760907504363
1058,-121.86,39.76,19.0,2.0094,87300.0,1,0,0,4.351529694061187
8623,-118.38,33.88,39.0,4.8611,456100.0,0,0,0,5.514814814814815
15402,-117.22,33.22,15.0,1.9571,162500.0,0,0,0,4.440993788819876
3244,-119.57,36.1,36.0,3.5313,68800.0,1,0,0,6.219424460431655
18554,-122.04,36.96,42.0,2.5865,206400.0,0,0,1,4.952586206896552
4894,-118.24,34.02,48.0,1.8485,90600.0,0,0,0,4.754385964912281
2357,-119.64,36.82,14.0,5.6739,173800.0,1,0,0,7.896272285251215
5885,-118.34,34.16,46.0,3.6919999999999997,244500.0,0,0,0,5.67479674796748
2506,-120.45,36.85,20.0,2.1759,58100.0,1,0,0,4.105405405405405
14805,-117.17,32.68,16.0,7.3669,187500.0,0,0,1,11.293103448275861
11212,-117.91,33.82,29.0,2.3843,182900.0,0,0,0,5.328413284132841
12728,-121.36,38.6,36.0,3.875,133600.0,1,0,0,5.204081632653061
12737,-121.36,38.64,24.0,5.5632,175200.0,1,0,0,6.343355965082444
1900,-120.0,38.9,21.0,1.9727,114100.0,1,0,0,5.366883116883117
6698,-118.1,34.14,26.0,3.6572,213200.0,0,0,0,4.160797342192691
3885,-118.52,34.21,34.0,5.1265,211000.0,0,0,0,5.897163120567376
20416,-118.85,34.2,28.0,6.7612,323700.0,0,0,0,7.285714285714286
19761,-122.17,40.11,24.0,1.7708,59000.0,1,0,0,4.897897897897898
12821,-121.51,38.69,28.0,2.1029,108600.0,1,0,0,5.063291139240507
9745,-121.7,36.67,37.0,3.3456,252600.0,0,0,0,4.514084507042254
16264,-121.26,37.95,39.0,2.1583,62000.0,1,0,0,4.720512820512821
6961,-118.04,33.99,36.0,3.2359,198600.0,0,0,0,5.065997130559541
8507,-118.3,33.88,35.0,2.8445,242100.0,0,0,0,4.636494252873563
3641,-118.44,34.23,43.0,4.5278,181800.0,0,0,0,5.106334841628959
6596,-118.15,34.17,46.0,2.0278,127500.0,0,0,0,5.189024390243903
3709,-118.38,34.19,37.0,2.4375,176300.0,0,0,0,3.5495049504950495
15852,-122.43,37.74,52.0,3.8846,333100.0,0,1,0,5.305835010060362
16101,-122.51,37.76,40.0,3.2792,260800.0,0,0,1,4.452975047984645
7745,-118.15,33.93,42.0,4.9808,212300.0,0,0,0,5.424778761061947
5683,-118.29,33.72,21.0,3.5109,225000.0,0,0,1,3.7156398104265405
2802,-119.03,35.42,45.0,2.5703,62400.0,1,0,0,4.874251497005988
17229,-119.69,34.44,41.0,6.8406,500001.0,0,0,0,7.394052044609666
18111,-122.03,37.3,30.0,5.8521,326300.0,0,0,0,4.8814935064935066
9469,-123.79,39.44,36.0,2.7813,105800.0,0,0,0,4.65034965034965
1249,-122.09,39.13,28.0,2.331,65500.0,1,0,0,5.146913580246913
18427,-121.83,37.25,17.0,3.1932,123400.0,0,0,0,3.7431781701444624
20275,-119.21,34.19,15.0,4.7443,229500.0,0,0,1,5.6251851851851855
18717,-122.42,40.6,5.0,3.4464,122900.0,1,0,0,6.360097323600973
9495,-123.81,39.34,17.0,3.1563,277000.0,0,0,0,6.095384615384615
6644,-118.15,34.16,20.0,1.6887,148600.0,0,0,0,4.16955017301038
12348,-116.56,33.83,36.0,2.6083,321900.0,1,0,0,6.6856060606060606
9833,-121.92,36.63,40.0,3.4943,311100.0,0,0,0,5.977777777777778
9527,-123.16,39.1,31.0,2.775,120800.0,0,0,0,5.160493827160494
682,-122.14,37.69,37.0,2.9958,178400.0,0,1,0,3.857657657657658
4655,-118.33,34.05,44.0,2.5284,226300.0,0,0,0,3.896039603960396
15811,-122.43,37.76,52.0,4.2569,455400.0,0,1,0,4.898128898128898
16152,-122.48,37.77,52.0,3.8899,348500.0,0,1,0,4.5
18677,-121.87,36.95,7.0,4.9219,368400.0,0,0,1,6.090460526315789
11146,-117.98,33.84,33.0,3.9539,191100.0,0,0,0,5.6567901234567906
15953,-122.44,37.72,52.0,3.7143,260000.0,0,1,0,4.859154929577465
16417,-121.27,37.88,43.0,1.6458,83600.0,1,0,0,4.033333333333333
20450,-118.91,34.28,6.0,5.2206,280200.0,0,0,0,5.749529190207157
7815,-118.11,33.89,35.0,4.375,204700.0,0,0,0,4.888412017167382
6528,-118.05,34.06,25.0,3.023,142000.0,0,0,0,3.441077441077441
7360,-118.19,33.96,28.0,2.0162,142000.0,0,0,0,3.6154639175257732
19249,-122.74,38.46,9.0,2.6607,91500.0,0,0,0,3.876923076923077
4635,-118.3,34.06,43.0,1.6953,150000.0,0,0,0,2.0327380952380953
17599,-121.89,37.31,47.0,3.7455,247400.0,0,0,0,4.871125611745514
464,-122.27,37.87,52.0,2.7372,210200.0,0,1,0,4.443804034582133
16034,-122.46,37.72,47.0,3.3208,238600.0,0,0,1,4.318295739348371
11467,-117.99,33.66,14.0,3.0625,268800.0,0,0,0,5.48695652173913
5993,-117.72,34.09,36.0,3.2566,151800.0,1,0,0,4.926421404682274
9516,-123.22,39.16,29.0,2.6310000000000002,109600.0,0,0,0,5.148023549201009
4146,-118.2,34.13,30.0,4.0052,196400.0,0,0,0,4.2377358490566035
19367,-123.07,38.46,31.0,2.3611,112500.0,0,0,1,6.151079136690647
652,-122.13,37.71,44.0,3.1103,188900.0,0,1,0,4.661849710982659
12171,-117.15,33.7,2.0,3.1319,111500.0,1,0,0,5.473090277777778
3167,-118.9,35.26,31.0,1.9066,54600.0,1,0,0,4.217570350034317
5567,-118.28,33.88,19.0,2.6618,179700.0,0,0,0,4.666666666666667
13259,-117.68,34.1,11.0,2.8326,163000.0,1,0,0,4.560148056755089
11429,-117.97,33.67,25.0,5.6765,265100.0,0,0,0,6.279742765273312
4152,-118.21,34.12,52.0,2.5139,190000.0,0,0,0,3.6038781163434903
16691,-120.61,35.13,16.0,2.7301,190400.0,0,0,0,4.8944365192582024
6200,-117.89,34.08,35.0,3.5,215600.0,0,0,0,4.806179775280899
13166,-121.38,36.84,17.0,3.6354,221200.0,1,0,0,5.457380457380458
9056,-118.12,34.69,27.0,3.7804,113500.0,1,0,0,5.772466539196941
1788,-122.36,37.94,43.0,1.6,79400.0,0,1,0,3.324324324324324
3940,-118.59,34.21,34.0,5.0462,227700.0,0,0,0,6.370491803278688
9585,-120.48,37.32,13.0,2.1418,130600.0,1,0,0,4.620558375634518
10269,-117.87,33.86,19.0,3.1534,324400.0,0,0,0,5.35251798561151
10226,-117.88,33.87,35.0,5.6409,190900.0,0,0,0,5.56231884057971
15217,-117.12,32.95,8.0,6.3542,218100.0,0,0,0,6.199324324324325
16028,-122.45,37.73,52.0,5.0634,264200.0,0,1,0,4.732558139534884
2874,-118.96,35.37,40.0,1.365,54300.0,1,0,0,4.756676557863502
863,-122.0,37.58,6.0,5.8151,295600.0,0,0,0,6.402616279069767
19520,-120.99,37.64,41.0,2.7538,99600.0,1,0,0,4.376731301939058
7230,-118.14,34.02,44.0,2.7019,153300.0,0,0,0,4.054373522458629
13431,-117.42,34.1,18.0,4.1399,115400.0,1,0,0,5.359838274932614
18902,-122.26,38.11,52.0,2.6708,109700.0,0,1,0,4.863894139886578
13113,-121.36,38.4,18.0,4.175,144400.0,1,0,0,5.709371293001186
7877,-118.15,33.87,29.0,3.3713,198200.0,0,0,0,4.359805510534846
1386,-122.08,37.97,9.0,6.6579,245200.0,0,1,0,5.659528907922912
5568,-118.29,33.88,32.0,4.317,232800.0,0,0,0,4.369318181818182
3232,-119.69,36.25,35.0,2.395,94100.0,1,0,0,6.703333333333333
5148,-118.27,33.97,34.0,1.1557,90100.0,0,0,0,4.165242165242165
1962,-120.71,38.73,17.0,2.9219,141300.0,1,0,0,6.113960113960114
8571,-118.4,33.9,37.0,7.8924,500001.0,0,0,0,6.554666666666667
20349,-119.08,34.17,32.0,7.3004,125000.0,0,0,1,5.724137931034483
8711,-118.36,33.85,36.0,4.8906,334400.0,0,0,0,6.34703196347032
13750,-117.14,34.05,5.0,6.746,204100.0,1,0,0,7.080645161290323
17334,-120.45,34.91,16.0,2.56,150000.0,0,0,0,4.395061728395062
3955,-118.62,34.2,32.0,5.0025,234900.0,0,0,0,5.9321100917431195
15683,-122.43,37.8,52.0,5.7934,500001.0,0,1,0,4.151565074135091
17844,-121.85,37.44,8.0,7.309,367900.0,0,0,0,7.745454545454545
